ISP_name,review_by,review_id,location,cost,installation_time,pre_sales_information,install_co-ordination,connection_reliability,tech_support,services,value_for_money,date
Bell,Noname9  ,75241,"Etobicoke, ON, Canada",,,0,0,75,0,25,0,2009-10-11
Bell,ma ,,"Saint-Louis-De-Gonzague, QC, Canada",25,,25,25,100,50,50,75,2009-10-11
Bell,MacGyver  ,25330,"Orleans, ON, Canada",40,4,50,0,100,0,0,0,2009-09-05
Bell,happysavvy  ,75115,"Waterloo, ON, Canada",52,,0,100,75,0,0,0,2009-09-05
Bell,shighfield  ,75018,"Scarborough, ON, Canada",83,,,,,,,,2009-09-05
Bell,mattb9432  ,74997,"Etobicoke, ON, Canada",43,,0,0,50,50,0,0,2009-09-05
Bell,(hidden by request) ,,"New York, New York, NY, USA",,,50,50,25,0,0,25,2009-09-05
Bell,onlyrh40  ,70362,"North York, ON, Canada",35,14,75,100,100,100,0,0,2009-09-05
Bell,ChampUz  ,74855,"Mississauga, ON, Canada",,,0,0,0,0,0,0,2009-09-05
Bell,knothead  ,68908,"London, ON, Canada",45,18,0,25,75,0,25,50,2009-09-05
Bell,fl106c  ,74797,"Blainville, QC, Canada",59,10,75,75,100,75,75,75,2009-09-05
Bell,homer729  ,74516,"York, ON, Canada",45,30,25,75,75,0,0,0,2009-07-30
Bell,kami147  ,74714,"Scarborough, ON, Canada",99999,999,0,0,0,0,0,0,2009-07-30
Bell,jc128842  ,74615,"Mississauga, ON, Canada",,,50,25,0,0,0,0,2009-07-30
Bell,WaitForGodot  ,72471,"Gloucester, ON, Canada",68,,0,0,0,0,0,0,2009-07-30
Bell,MarkAW  ,70168,Canada,44,4,0,0,0,0,0,0,2009-07-30
Bell,anony_moose  ,74532,"North York, ON, Canada",55,,25,50,0,0,0,0,2009-07-30
Bell,Keaters  ,72321,"Chatham, ON, Canada",29,120,100,0,100,75,75,100,2009-07-30
Bell,Justfiona  ,35293,"Scarborough, ON, Canada",55,150,75,50,75,0,25,25,2009-07-30
Bell,jonana  ,16567,"Saint-Laurent, QC, Canada",45,7,25,0,50,0,0,50,2009-07-30
Bell,Ian1  ,29329,"Shelburne, ON, Canada",45,10,50,50,50,25,50,50,2009-06-24
Bell,olic  ,59104,"Laval, QC, Canada",36,4,75,100,100,50,75,75,2009-06-24
Bell,Peeping_Tom  ,69905,"London, ON, Canada",,,25,100,100,25,0,0,2009-05-18
Bell,Zyzomys  ,73841,"Cantley, QC, Canada",46,5,25,100,100,100,50,25,2009-05-18
Bell,exchange99  ,73739,"Etobicoke, ON, Canada",50,,25,75,25,0,0,25,2009-05-18
Bell,regaudio  ,73778,"Odessa, ON, Canada",40,10,50,25,100,25,50,25,2009-05-18
Bell,morbidasperg  ,73734,"Quebec, QC, Canada",46,2,50,75,75,0,25,25,2009-05-18
Bell,maelharris  ,73556,"Guelph, ON, Canada",44,7,50,50,0,0,0,0,2009-05-18
Bell,Bell_Abused  ,58124,undisclosed location,,,0,0,0,0,0,0,2009-04-12
Bell,a1_Andy  ,73272,"Campbellford, ON, Canada",48,3,0,25,0,0,0,0,2009-04-12
Bell,PygmySurfer  ,73271,"Windsor, ON, Canada",47,,50,75,100,0,25,0,2009-04-12
Bell,nickvd  ,73219,"Hamilton, ON, Canada",90,5,0,50,50,0,50,0,2009-04-12
Bell,mikeypas5  ,73173,"Westmount, QC, Canada",50,,25,25,0,0,0,0,2009-04-12
Bell,Quiane  ,66518,"Guelph, ON, Canada",44,,0,0,0,0,0,0,2009-04-12
Bell,slishnevsky  ,59487,undisclosed location,50,,0,0,0,0,0,0,2009-04-12
Bell,Madwand  ,73090,"Toronto, ON, Canada",47,3,75,75,100,50,50,0,2009-04-12
Bell,ed_scott0013  ,73002,"Ottawa, ON, Canada",45,30,75,0,25,25,0,25,2009-03-06
Bell,Dslam8  ,61153,Canada,35,5,100,100,50,0,75,25,2009-03-06
Bell,Cozman99  ,72672,"North York, ON, Canada",52,10,50,75,75,100,100,25,2009-03-06
Bell,Universe  ,72561,"Ottawa, ON, Canada",68,,50,50,75,0,25,0,2009-03-06
Bell,mycomputers  ,72547,"Markham, ON, Canada",47,3,75,75,50,0,0,0,2009-03-06
Bell,bmw396  ,61288,"Montreal-Ouest, QC, Canada",49,,0,0,75,0,0,0,2009-01-29
Bell,obijuan49  ,72494,"Waterloo, ON, Canada",65,180,25,75,0,50,0,0,2009-01-29
Bell,SNIPER_WOLF  ,72455,"North York, ON, Canada",,4,75,100,100,50,50,50,2009-01-29
Bell,redrabbit  ,65447,"Guelph, ON, Canada",56,,50,50,75,50,50,50,2009-01-29
Bell,drhaller  ,72306,"Stratford, ON, Canada",55,5,75,75,100,0,50,25,2009-01-29
Bell,Rebellion  ,72403,"Belle River, ON, Canada",52,,50,25,100,0,0,50,2009-01-29
Bell,Cloob  ,72391,"Hamilton, ON, Canada",55,,50,75,50,0,0,25,2009-01-29
Bell,mary88  ,72345,"Toronto, ON, Canada",45,,,,,,,,2009-01-29
Bell,ricw  ,72089,"Scarborough, ON, Canada",,13,,25,50,25,25,,2009-01-29
Bell,JenSuisUn  ,63887,"Chatham, ON, Canada",21,4,50,100,100,50,50,50,2009-01-29
Bell,cyph0rg6  ,71284,"North York, ON, Canada",50,,25,25,50,0,25,0,2009-01-29
Bell,rndpews  ,72233,"Barrie, ON, Canada",58,14,50,25,100,0,50,0,2009-01-29
Bell,Alfalfa Hay  ,13159,Area 51,,,50,50,50,0,50,50,2009-01-29
Bell,Cand 6 2 1  ,62599,"Windsor, ON, Canada",,,0,0,0,0,0,0,2009-01-29
Bell,duke1968  ,72065,"Marathon, ON, Canada",,,0,0,,0,,,2009-01-29
Bell,(hidden by request) ,,N7S6E,,,75,75,100,100,100,50,2009-01-29
Bell,Pughball  ,29242,"Chatham, ON, Canada",45,,0,0,0,0,0,0,2008-12-23
Bell,AkFubar  ,57598,Toronto CAN.,53,5,0,25,50,0,0,0,2008-12-23
Bell,denlenard  ,71966,"Gatineau, QC, Canada",26,5,75,100,75,75,75,75,2008-12-23
Bell,daddiojiggy  ,71932,"Burlington, ON, Canada",,,,,,,,,2008-12-23
Bell,erfans  ,71895,"Scarborough, ON, Canada",,,0,75,75,0,0,0,2008-12-23
Bell,Axanon  ,71923,"Milton, ON, Canada",,,25,0,50,0,0,25,2008-12-23
Bell,jmcnab  ,71918,"Richmond Hill, ON, Canada",60,,25,0,50,0,50,50,2008-12-23
Bell,glenel  ,48753,"Pointe-Claire, QC, Canada",40,8,50,0,0,25,25,0,2008-12-23
Bell,xviperx26  ,71885,undisclosed location,29,,50,75,100,50,50,75,2008-12-23
Bell,Hydraglass  ,71708,"Kingston, ON, Canada",51,9,50,75,100,75,75,50,2008-12-23
Bell,parev  ,71701,"Montreal, QC, Canada",40,,75,75,50,25,25,25,2008-12-23
Bell,jstreutker  ,71673,"Georgetown, ON, Canada",48,3,100,75,75,50,50,75,2008-12-23
Bell,mgee7  ,71633,"Montreal, QC, Canada",49,20,0,0,0,0,0,0,2008-12-23
Bell,SJP314  ,40741,"London, ON, Canada",44,5,75,100,100,50,100,100,2008-12-23
Bell,Kaloni  ,68786,"Stittsville, ON, Canada",80,,0,50,25,25,0,0,2008-12-23
Bell,mtc46jw8  ,71549,"Sudbury, ON, Canada",52,,25,50,50,0,0,0,2008-12-23
Bell,decx  ,44373,"Scarborough, ON, Canada",61,7,50,50,25,50,0,0,2008-11-17
Bell,fiestaware  ,68073,"Montreal, QC, Canada",40,,0,25,0,0,25,25,2008-11-17
Bell,paulgb  ,59072,"Mississauga, ON, Canada",53,,25,100,100,25,100,75,2008-11-17
Bell,iGloo  ,71462,undisclosed location,30,5,25,50,50,0,0,50,2008-11-17
Bell,Jeffer71  ,71341,"Cambridge, ON, Canada",50,20,25,0,75,0,0,0,2008-11-17
Bell,browntyger  ,71351,undisclosed location,50,,25,25,75,25,25,0,2008-11-17
Bell,CigaR4  ,47131,undisclosed location,,8,25,25,100,50,25,0,2008-11-17
Bell,blueflame  ,71320,"Wellandport, ON, Canada",40,,50,75,25,50,25,25,2008-11-17
Bell,okla7788  ,71315,"Oakville, ON, Canada",39,14,100,0,75,25,50,0,2008-11-17
Bell,audiofool  ,65464,London Ont,29,,50,50,75,0,0,0,2008-11-17
Bell,tullvis  ,71229,"North York, ON, Canada",,,100,0,0,0,0,0,2008-11-17
Bell,Crumbs  ,71204,"Chateauguay, QC, Canada",45,10,50,50,50,25,50,50,2008-11-17
Bell,Mark Z  ,68175,undisclosed location,,5,0,0,0,0,0,0,2008-11-17
Bell,Admiral Mike  ,61770,"Hamilton, ON, Canada",45,5,25,75,75,25,75,25,2008-11-17
Bell,q12345  ,71144,"North York, ON, Canada",50,12,50,75,100,25,25,25,2008-11-17
Bell,matradley  ,36865,"Ottawa, ON",34,12,0,50,100,0,0,0,2008-11-17
Bell,DoctorBunsen  ,71106,"Montreal, QC, Canada",60,2,50,75,100,25,25,0,2008-11-17
Bell,d25m03p  ,68435,"Brockville, ON, Canada",57,,,,100,,25,0,2008-11-17
Bell,Chocolinx  ,71060,"North York, ON, Canada",25,5,50,100,75,100,75,75,2008-10-11
Bell,techguru6  ,70965,"Montreal, QC, Canada",36,100,75,75,100,25,75,50,2008-10-11
Bell,drawmada  ,70942,"Salaberry-De-Valleyfield, QC, Canada",70,,50,25,25,0,25,0,2008-10-11
Bell,jbaskette  ,60261,"London, ON, Canada",50,,0,50,100,0,0,0,2008-10-11
Bell,Robert  ,27278,"South Dildo, NL, Canada",45,1,100,50,100,100,100,100,2008-10-11
Bell,DJMASACRE  ,70778,"Nepean, ON, Canada",,,0,0,0,0,0,0,2008-10-11
Bell,jyeung  ,70639,"North York, ON, Canada",50,,75,75,100,25,75,25,2008-10-11
Bell,mQQsehead  ,40903,"Carleton Place, ON, Canada",44,8,100,100,100,100,100,100,2008-09-05
Bell,LittleStone  ,70557,"Ottawa, ON, Canada",50,5,50,50,75,0,50,25,2008-09-05
Bell,grayfox  ,65773,"Whitby, ON, Canada",50,3,50,0,75,75,25,25,2008-09-05
Bell,Stall  ,70458,"Sarnia, ON, Canada",44,,50,75,50,50,50,25,2008-09-05
Bell,bullshifter  ,70441,"Hamilton, ON, Canada",,,,,,,,,2008-09-05
Bell,RCMP1234  ,70375,"Toronto, ON, Canada",35,,75,100,100,100,75,75,2008-09-05
Bell,Arghoslent  ,66298,"Scarborough, ON, Canada",82,14,50,50,75,25,25,0,2008-09-05
Bell,bimsC  ,70156,"Ottawa, ON, Canada",100,2,75,100,100,50,75,75,2008-09-05
Bell,JMJimmy  ,70100,"Kingston, ON, Canada",64,300,0,0,0,0,0,0,2008-09-05
Bell,RaZor Edge  ,67974,"Quebec, QC, Canada",50,,25,75,50,25,0,25,2008-09-05
Bell,PoeticEnd  ,69996,"Holland Landing, ON, Canada",61,,25,0,0,25,25,0,2008-07-30
Bell,Merkl  ,55802,"Montreal, QC, Canada",,,50,50,75,25,50,25,2008-07-30
Bell,andyb  ,44431,SW Ontario,59,4,25,50,50,25,0,0,2008-07-30
Bell,jrsaysbiteme  ,67123,"Fort Frances, ON, Canada",37,,25,75,0,0,0,0,2008-07-30
Bell,Devanchya  ,42974,"Pickering, ON, Canada",49,5,75,75,75,0,100,25,2008-07-30
Bell,jcan87  ,69503,"Gatineau, QC, Canada",45,2,75,100,100,50,100,100,2008-07-30
Bell,bushnerd0  ,69477,"Sault Ste Marie, ON, Canada",42,3,100,100,100,25,25,0,2008-07-30
Bell,chorner  ,69402,"Aurora, ON, Canada",,,50,100,100,100,75,75,2008-06-24
Bell,wonkaman2002  ,59625,"St Catharines, ON, Canada",60,16,100,0,0,0,0,0,2008-06-24
Bell,madtech9  ,69399,"Ottawa, ON, Canada",45,,,,,,,,2008-06-24
Bell,lorem101  ,69356,"Mississauga, ON, Canada",46,,0,50,100,0,0,25,2008-06-24
Bell,julianlam  ,58834,"Toronto, ON, Canada",50,14,25,25,50,0,0,0,2008-06-24
Bell,Slot Zero  ,68150,"Kingston, ON, Canada",75,21,0,0,75,0,0,0,2008-06-24
Bell,BCBoy0  ,69182,"Hawkesbury, ON, Canada",,,0,0,0,0,0,0,2008-06-24
Bell,digitaldave6  ,69132,"Montreal, QC, Canada",46,,50,50,25,0,25,25,2008-06-24
Bell,georgiee  ,69124,undisclosed location,,,100,0,0,0,25,25,2008-06-24
Bell,PapaDos  ,26988,"Lasalle, QC, Canada",42,,50,100,50,25,50,50,2008-06-24
Bell,creed3020  ,66736,"Pickering, ON, Canada",50,5,75,75,0,0,25,50,2008-06-24
Bell,Mephisto13  ,69067,"Gatineau, QC, Canada",35,,50,75,0,0,25,25,2008-06-24
Bell,JPhillip  ,69058,"Toronto, ON, Canada",39,5,100,100,100,75,100,75,2008-06-24
Bell,shopkins  ,69045,"Nepean, ON, Canada",45,,75,75,75,50,75,50,2008-06-24
Bell,corkyy  ,69046,"Laval, QC, Canada",34,4,0,100,0,0,0,0,2008-06-24
Bell,gdogg8  ,69036,"Oshawa, ON, Canada",74,30,0,0,0,0,0,0,2008-06-24
Bell,jnmontario  ,69028,"Smiths Falls, ON, Canada",50,16,75,50,25,50,75,50,2008-06-24
Bell,xvxmattxvx  ,68994,"East York, ON, Canada",80,6,25,100,100,0,25,0,2008-06-24
Bell,embassy  ,66596,"Montreal, QC, Canada",40,,,50,75,0,0,75,2008-06-24
Bell,syntaxerr0r  ,68963,"North York, ON, Canada",,,0,50,0,0,0,0,2008-06-24
Bell,wolfchen  ,68884,"London, ON, Canada",45,3,75,75,0,0,0,0,2008-06-24
Bell,P4C0  ,68853,"Quebec, Qc",30,15,25,0,75,0,25,50,2008-06-24
Bell,metalmaniac  ,68848,"Waterloo, ON, Canada",50,,50,50,50,25,25,0,2008-05-18
Bell,blackzero  ,66245,"Trois-Rivieres, QC, Canada",75,,0,0,25,0,0,0,2008-05-18
Bell,eor  ,28610,Canada,80,7,0,75,75,50,0,25,2008-05-18
Bell,norrab  ,68806,"Burlington, ON, Canada",47,10,50,75,75,50,25,0,2008-05-18
Bell,davidbrown9  ,53268,"Toronto, ON, Canada",44,,0,25,75,0,25,50,2008-05-18
Bell,boubou5  ,68796,"Saint-Leonard, QC, Canada",49,,0,25,0,25,25,0,2008-05-18
Bell,Brookieman  ,68768,"Nepean, ON, Canada",47,,50,25,75,75,25,0,2008-05-18
Bell,keepsake  ,68105,M1L,30,,75,50,100,0,25,100,2008-05-18
Bell,SkyRanger  ,68705,"Pembroke, ON, Canada",50,120,75,100,25,50,25,50,2008-05-18
Bell,wiggy86  ,68627,"Oshawa, ON, Canada",30,,0,0,50,0,0,0,2008-05-18
Bell,NefCanuck  ,64406,"Mississauga, ON, Canada",50,,75,50,50,75,50,50,2008-05-18
Bell,james1976  ,68536,"Hamilton, ON, Canada",49,,50,25,75,0,0,0,2008-05-18
Bell,dbenne00  ,66602,"Whitby, ON, Canada",47,,25,50,50,0,0,0,2008-05-18
Bell,annex18  ,68514,"London, ON, Canada",49,5,50,50,100,25,25,25,2008-05-18
Bell,chronoss20081  ,68450,"Peterborough, ON, Canada",55,7,0,25,25,0,0,0,2008-05-18
Bell,ssokolow4  ,68438,"Moonstone, ON, Canada",,,0,0,50,25,0,0,2008-05-18
Bell,basquiat6  ,68113,"Montreal, QC, Canada",38,,25,25,50,0,25,0,2008-05-18
Bell,ixiom  ,68418,"Hamilton, ON, Canada",50,,50,50,75,0,0,0,2008-05-18
Bell,snickersee  ,68404,XXXXXX,50,14,100,100,100,75,25,50,2008-05-18
Bell,shikhan  ,68158,"Ottawa, ON, Canada",40,,50,25,100,,50,25,2008-04-11
Bell,drbrain  ,68236,"Montreal, QC, Canada",40,,25,75,25,0,50,25,2008-04-11
Bell,justsometech  ,35650,"Aylmer, ON, Canada",40,,50,0,25,0,0,0,2008-04-11
Bell,orangelemon  ,68216,"Waterloo, ON, Canada",35,30,0,0,75,25,0,0,2008-04-11
Bell,KeithO  ,68212,"Mississauga, ON, Canada",,,50,50,75,50,25,25,2008-04-11
Bell,delius  ,66262,"Stouffville, ON, Canada",47,,0,0,100,0,0,0,2008-04-11
Bell,Sman52  ,46224,Toronto,45,2,0,0,0,0,0,0,2008-04-11
Bell,djforumsguy  ,65982,"Hamilton, ON, Canada",,21,0,0,0,0,0,0,2008-04-11
Bell,Sash55  ,65833,"Brampton, ON, Canada",50,1,0,0,0,0,0,0,2008-04-11
Bell,Phix  ,68145,"Quebec, QC, Canada",40,,50,50,75,75,75,75,2008-04-11
Bell,quickbeam  ,37091,undisclosed location,37,5,0,50,100,0,25,50,2008-04-11
Bell,quanin  ,68095,"Ottawa, ON, Canada",47,14,50,75,0,0,0,0,2008-04-11
Bell,ssherwood  ,46916,"Toronto, ON, Canada",44,5,0,0,0,0,0,0,2008-04-11
Bell,matt23  ,65646,"Barrie, ON, Canada",35,,0,0,0,0,0,0,2008-04-11
Bell,infoaddict  ,7780,"Thornhill, ON, Canada",50,7,75,75,25,25,,25,2008-04-11
Bell,Fed Up  ,59920,m4m2v,37,,25,50,75,25,0,25,2008-04-11
Bell,frank2029  ,68063,"Etobicoke, ON, Canada",,7,0,0,75,0,0,25,2008-04-11
Bell,ultracat  ,68059,"Toronto, ON, Canada",48,,0,50,0,0,0,0,2008-04-11
Bell,rdunne  ,68058,"Kingston, ON, Canada",45,,25,75,25,50,75,50,2008-04-11
Bell,tiredtechie  ,49167,"Toronto, ON, Canada",47,10,0,0,0,0,0,0,2008-04-11
Bell,Abattoir  ,68055,"Kingston, ON, Canada",40,3,75,100,75,25,25,50,2008-04-11
Bell,DrXenon  ,68050,"Kingston, ON, Canada",35,120,25,75,75,0,50,50,2008-04-11
Bell,(hidden by request) ,,"Quebec, QC, Canada",100,5,50,50,100,0,0,0,2008-04-11
Bell,Glen1  ,39609,GTA Canada,45,5,75,75,100,0,50,0,2008-04-11
Bell,tybeet2  ,60387,"Sherbrooke, QC, Canada",35,30,0,0,0,0,0,0,2008-04-11
Bell,aver  ,65951,"Kitchener, ON, Canada",50,,0,50,75,0,25,0,2008-04-11
Bell,aofe  ,57621,"North York, ON, Canada",40,,0,0,0,0,0,0,2008-04-11
Bell,qewey  ,64377,undisclosed location,50,,0,0,0,0,0,0,2008-04-11
Bell,Jabus  ,65463,"Mississauga, ON, Canada",,,0,0,0,0,0,0,2008-04-11
Bell,wasabi  ,68035,"Etobicoke, ON, Canada",,,0,0,0,0,0,0,2008-04-11
Bell,alec9  ,66039,"Ottawa, ON, Canada",49,,0,25,25,0,0,0,2008-04-11
Bell,faidwen7  ,68031,"London, ON, Canada",59,5,25,25,0,0,0,0,2008-04-11
Bell,stress6  ,63516,"North York, ON, Canada",34,,0,0,0,0,0,0,2008-04-11
Bell,d54860  ,68020,"Ottawa, ON, Canada",35,15,0,0,50,0,0,0,2008-04-11
Bell,anynomous  ,40680,montreal,40,,0,0,0,0,25,25,2008-04-11
Bell,Kennaley  ,68013,"Scarborough, ON, Canada",,,25,50,75,50,0,0,2008-04-11
Bell,page_fault  ,39351,"Markham, ON, Canada",60,3,0,0,50,0,0,0,2008-04-11
Bell,ethous  ,68003,"Gatineau, QC, Canada",55,7,0,0,0,0,0,0,2008-04-11
Bell,Shmore  ,47818,"Hamilton, ON, Canada",45,5,50,0,75,0,0,0,2008-04-11
Bell,Dr8ke1  ,67971,undisclosed location,50,,50,50,100,0,0,0,2008-04-11
Bell,Doci  ,67970,undisclosed location,55,5,0,0,0,0,0,0,2008-04-11
Bell,Frossty  ,44944,undisclosed location,42,5,0,0,0,0,0,0,2008-04-11
Bell,Groove9962  ,67962,m5n-,50,,0,0,0,0,0,0,2008-04-11
Bell,agent_667  ,67954,"St Catharines, ON, Canada",49,,50,50,0,0,0,0,2008-04-11
Bell,Steve Jobs  ,67952,"Scarborough, ON, Canada",47,6,25,50,50,25,0,0,2008-04-11
Bell,Sean8  ,41098,Toronto,44,12,0,25,0,0,0,0,2008-04-11
Bell,Raptor  ,56525,"Etobicoke, ON, Canada",32,7,0,75,25,0,0,0,2008-04-11
Bell,UT_CK  ,67910,undisclosed location,,,0,0,75,0,0,0,2008-04-11
Bell,ddrmanxbxfr  ,66437,Quebec,32,,75,50,100,75,75,50,2008-04-11
Bell,Adam20  ,62869,"Sarnia, ON, Canada",49,3,0,100,25,0,0,0,2008-04-11
Bell,BigSensFan  ,38266,"Marmora, ON, Canada",35,5,100,100,100,75,75,100,2008-03-06
Bell,Yonsil  ,67605,"Fort Erie, ON, Canada",85,1,100,100,100,0,50,50,2008-03-06
Bell,Don H7  ,67585,"Toronto, ON, Canada",45,,,,75,0,50,50,2008-03-06
Bell,smokezhard  ,67568,"Windsor, ON, Canada",55,,75,75,75,75,100,0,2008-03-06
Bell,highspeedguy  ,67513,undisclosed location,,,0,100,100,25,50,50,2008-03-06
Bell,pudgemuir  ,67480,"London, ON, Canada",46,5,50,50,75,25,50,75,2008-03-06
Bell,mr_scary  ,67449,"Montreal, QC, Canada",,,50,50,50,0,0,25,2008-03-06
Bell,PARriot5145  ,67403,"Kirkland, QC, Canada",60,,25,50,50,25,50,25,2008-03-06
Bell,afredus  ,66581,"Montreal, QC, Canada",52,,50,50,25,25,0,25,2008-03-06
Bell,j0hnlam  ,66020,"Windsor, ON, Canada",92,,0,0,25,0,0,0,2008-03-06
Bell,Vangelus  ,67343,"Verdun, QC, Canada",115,14,75,100,0,0,0,25,2008-03-06
Bell,Deadpool0  ,33436,Canada,49,4,75,75,75,50,75,75,2008-03-06
Bell,stamster  ,67249,"Brantford, ON, Canada",60,6,75,75,50,25,50,25,2008-03-06
Bell,siouxie  ,56162,Ontario,,,50,50,50,25,0,25,2008-03-06
Bell,kmach844  ,67225,"Ajax, ON, Canada",,,,,,,,,2008-03-06
Bell,metalator1  ,67205,"Toronto, ON, Canada",51,,100,100,75,50,50,50,2008-03-06
Bell,nicewei  ,67105,"L'Ile-Bizard, QC, Canada",50,,25,,0,0,25,0,2008-03-06
Bell,Liftow  ,67097,undisclosed location,,,,,,,,,2008-03-06
Bell,Exodus_  ,58792,"Brockville, ON, Canada",89,15,25,100,75,0,50,75,2008-03-06
Bell,WirelessPlz  ,67059,"Morewood, ON, Canada",44,5,75,100,100,50,75,75,2008-03-06
Bell,freeLink  ,66975,"Hamilton, ON, Canada",47,,25,75,0,0,0,0,2008-03-06
Bell,paksdm  ,66997,"Belleville, ON, Canada",,,,,,,,,2008-03-06
Bell,techmentor  ,66977,"Laval, QC, Canada",,,,,,,,,2008-03-06
Bell,mr__roy  ,66970,"Sudbury, ON, Canada",49,,100,100,75,100,100,100,2008-03-06
Bell,tradernik  ,66961,"Toronto, ON, Canada",,,50,25,75,0,0,0,2008-03-06
Bell,bitefol9  ,66942,"Montreal, QC, Canada",76,,100,50,50,75,75,25,2008-03-06
Bell,angel0405  ,66553,"Windsor, ON, Canada",35,14,50,25,0,0,0,0,2008-01-29
Bell,inscrip  ,66687,Canada,49,4,25,75,75,75,75,50,2008-01-29
Bell,hvacr  ,66787,"Brampton, ON, Canada",,,50,,50,0,0,0,2008-01-29
Bell,vonpoon  ,66726,"Montreal, QC, Canada",80,7,50,75,75,50,50,0,2008-01-29
Bell,Sergey1  ,66670,"North York, ON, Canada",49,15,50,50,25,0,0,50,2008-01-29
Bell,darrylwilson  ,66633,"London, ON, Canada",45,3,75,75,100,50,50,75,2008-01-29
Bell,chrispycrunc  ,66632,"Toronto, ON, Canada",40,3,,,,,,,2008-01-29
Bell,CrashD1n3r1  ,66610,Canada,,,,,,,,,2008-01-29
Bell,Evil Tongs  ,62164,undisclosed location,49,13,0,0,100,0,0,0,2008-01-29
Bell,STN  ,48690,Canada,44,3,75,75,100,25,75,75,2008-01-29
Bell,tall4  ,66556,Canada,,5,50,100,75,100,25,75,2008-01-29
Bell,TBD2Day  ,66424,"Hamilton, ON, Canada",67,11,100,50,100,25,100,100,2008-01-29
Bell,zedsdead  ,66396,"Burlington, ON, Canada",42,7,75,0,100,25,100,100,2008-01-29
Bell,civuck5  ,66407,"Scarborough, ON, Canada",45,,25,25,75,25,0,0,2008-01-29
Bell,Ank14  ,66322,"Brampton, ON, Canada",35,,0,50,75,0,0,0,2008-01-29
Bell,Kranng  ,66312,"Windsor, ON, Canada",49,10,50,75,75,50,25,100,2008-01-29
Bell,lewdvig  ,66291,"Calgary, AB, Canada",50,8,0,0,0,0,0,25,2008-01-29
Bell,mlgagnon  ,66289,"Montreal, QC, Canada",59,120,25,50,0,0,0,0,2008-01-29
Bell,opeongo66  ,66283,"Ottawa, ON, Canada",47,,0,0,0,0,0,0,2008-01-29
Bell,darksonic  ,66238,"Etobicoke, ON, Canada",39,,0,50,100,0,0,50,2008-01-29
Bell,ReformCRTC  ,66229,Canada,35,,25,0,100,0,25,50,2008-01-29
Bell,Sparkythedog  ,66213,"Windsor, ON, Canada",45,3,100,100,100,100,100,75,2008-01-29
Bell,tnuhn  ,66207,n2n0a4,44,,25,0,0,0,0,0,2008-01-29
Bell,glassdesigns  ,66137,"Toronto, ON, Canada",48,,50,75,75,0,25,50,2008-01-29
Bell,hp540  ,66126,"North York, ON, Canada",45,,50,50,0,0,25,25,2008-01-29
Bell,aradu2000  ,66091,"La Prairie, QC, Canada",19,,75,75,75,75,75,50,2008-01-29
Bell,BACONATOR26  ,19455,"Nepean, ON, Canada",47,7,50,50,75,0,0,0,2007-12-24
Bell,themonkeyz  ,65930,"Quebec, QC, Canada",45,12,75,25,0,0,0,0,2007-12-24
Bell,trelayne  ,65939,undisclosed location,45,10,100,0,50,0,0,0,2007-12-24
Bell,Regrowthz  ,65931,"Scarborough, ON, Canada",45,,0,25,50,0,75,50,2007-12-24
Bell,darcmage  ,65928,"Toronto, ON, Canada",35,14,25,50,75,0,0,25,2007-12-24
Bell,Flannel  ,65878,undisclosed location,48,,0,75,100,25,25,0,2007-12-24
Bell,Sanny8  ,65872,"Etobicoke, ON, Canada",53,4,75,75,100,0,25,25,2007-12-24
Bell,Wes C Addle  ,47391,Canada,44,5,0,0,0,0,0,0,2007-12-24
Bell,xmz  ,65859,Canada,50,14,25,0,100,0,0,50,2007-12-24
Bell,Xempler  ,65827,"North York, ON, Canada",30,7,25,50,75,50,0,0,2007-12-24
Bell,shikotee  ,65811,"Toronto, ON, Canada",45,,0,50,75,25,0,0,2007-12-24
Bell,BladeMcCool  ,58310,"Burlington, ON, Canada",45,1,100,100,50,50,50,50,2007-12-24
Bell,postino  ,65747,"Windsor, ON, Canada",,,,,,,,,2007-12-24
Bell,HiVolt  ,37027,"Toronto, ON",35,2,0,75,100,0,0,0,2007-12-24
Bell,Agent_DESI  ,65654,"Hampton, Hampton City, VA, USA",34,1,25,0,75,0,0,0,2007-12-24
Bell,auggy  ,33416,"Brockville, ON, Canada",47,5,75,100,25,50,25,25,2007-12-24
Bell,ricor  ,65715,"Embrun, ON, Canada",45,,50,50,25,25,25,25,2007-12-24
Bell,vladrassvet  ,65700,"Guelph, ON, Canada",55,15,25,75,50,25,25,0,2007-12-24
Bell,LNahid20007  ,65699,"Brampton, ON, Canada",35,,50,0,50,0,0,0,2007-12-24
Bell,Frescard  ,65670,"Montreal, QC, Canada",40,,25,50,100,0,0,0,2007-12-24
Bell,d33g  ,65672,"Stoney Creek, ON, Canada",53,,75,25,75,0,0,0,2007-12-24
Bell,Ibrastix  ,65625,Egypt,,,75,0,100,75,25,50,2007-12-24
Bell,westvv  ,65592,M2J 1U8,,,75,50,75,25,75,25,2007-12-24
Bell,bill7907  ,65584,"Montreal, QC, Canada",45,,50,50,0,25,25,25,2007-12-24
Bell,mcfaden  ,65571,"Wabigoon, ON, Canada",47,8,75,75,100,25,75,75,2007-12-24
Bell,Ingar  ,65560,"East York, ON, Canada",55,26,0,0,0,0,0,0,2007-12-24
Bell,xAndr00x  ,65506,"Toronto, ON, Canada",,,50,75,100,75,75,75,2007-12-24
